科室,指标编码,指标名称,年份,月份,数值,指标单位
耳鼻喉科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2023,12,19.0,床日
耳鼻喉科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2024,1,19.0,床日
耳鼻喉科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2024,2,18.0,床日
耳鼻喉科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2024,3,16.0,床日
耳鼻喉科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2024,4,15.0,床日
耳鼻喉科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2024,5,13.0,床日
耳鼻喉科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2024,6,12.0,床日
耳鼻喉科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2024,7,12.0,床日
耳鼻喉科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2024,8,15.0,床日
耳鼻喉科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2024,9,17.0,床日
耳鼻喉科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2024,10,18.0,床日
耳鼻喉科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2024,11,19.0,床日
耳鼻喉科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2024,12,20.0,床日
耳鼻喉科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2025,1,20.0,床日
耳鼻喉科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2025,2,19.0,床日
耳鼻喉科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2025,3,18.0,床日
耳鼻喉科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2025,4,15.0,床日
耳鼻喉科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2025,5,15.0,床日
耳鼻喉科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2025,6,15.0,床日
耳鼻喉科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2025,7,13.0,床日
耳鼻喉科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2025,8,16.0,床日
耳鼻喉科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2025,9,16.0,床日
耳鼻喉科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2025,10,17.0,床日
耳鼻喉科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2025,11,20.0,床日
耳鼻喉科,daily_inp_wkl_per_med_prac,每名执业医师日均住院工作负担,2025,12,22.0,床日
耳鼻喉科,daily_nb_of_oper,日均手术台次,2022,1,10.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2022,2,10.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2022,3,9.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2022,4,8.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2022,5,7.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2022,6,7.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2022,7,7.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2022,8,8.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2022,9,8.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2022,10,10.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2022,11,10.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2022,12,11.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2023,1,10.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2023,2,10.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2023,3,9.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2023,4,9.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2023,5,7.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2023,6,8.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2023,7,8.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2023,8,8.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2023,9,9.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2023,10,9.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2023,11,11.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2023,12,10.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2024,1,11.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2024,2,11.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2024,3,10.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2024,4,8.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2024,5,7.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2024,6,8.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2024,7,8.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2024,8,8.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2024,9,9.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2024,10,11.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2024,11,10.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2024,12,10.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2025,1,12.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2025,2,11.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2025,3,10.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2025,4,8.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2025,5,8.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2025,6,8.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2025,7,8.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2025,8,9.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2025,9,9.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2025,10,11.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2025,11,11.0,台次
耳鼻喉科,daily_nb_of_oper,日均手术台次,2025,12,13.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2022,1,63.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2022,2,60.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2022,3,54.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2022,4,49.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2022,5,51.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2022,6,46.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2022,7,44.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2022,8,55.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2022,9,59.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2022,10,63.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2022,11,69.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2022,12,64.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2023,1,63.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2023,2,67.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2023,3,56.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2023,4,58.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2023,5,52.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2023,6,44.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2023,7,48.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2023,8,58.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2023,9,65.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2023,10,67.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2023,11,66.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2023,12,77.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2024,1,72.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2024,2,65.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2024,3,57.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2024,4,52.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2024,5,55.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2024,6,52.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2024,7,55.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2024,8,54.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2024,9,59.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2024,10,71.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2024,11,80.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2024,12,70.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2025,1,84.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2025,2,76.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2025,3,70.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2025,4,58.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2025,5,53.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2025,6,58.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2025,7,60.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2025,8,64.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2025,9,72.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2025,10,70.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2025,11,78.0,台次
耳鼻喉科,nb_of_all_oper,总手术台次,2025,12,78.0,台次
耳鼻喉科,nb_of_discharge,出院人次,2022,1,1602.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2022,2,1682.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2022,3,1423.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2022,4,1197.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2022,5,1278.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2022,6,1067.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2022,7,1105.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2022,8,1289.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2022,9,1350.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2022,10,1418.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2022,11,1679.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2022,12,1641.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2023,1,1918.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2023,2,1645.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2023,3,1450.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2023,4,1330.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2023,5,1220.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2023,6,1296.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2023,7,1306.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2023,8,1352.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2023,9,1600.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2023,10,1702.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2023,11,1776.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2023,12,1786.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2024,1,1935.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2024,2,1851.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2024,3,1497.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2024,4,1405.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2024,5,1226.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2024,6,1308.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2024,7,1193.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2024,8,1449.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2024,9,1557.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2024,10,1688.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2024,11,1905.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2024,12,2029.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2025,1,2021.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2025,2,1753.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2025,3,1748.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2025,4,1537.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2025,5,1438.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2025,6,1418.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2025,7,1444.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2025,8,1449.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2025,9,1636.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2025,10,1891.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2025,11,2020.0,人次
耳鼻喉科,nb_of_discharge,出院人次,2025,12,1946.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2022,1,164.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2022,2,167.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2022,3,153.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2022,4,126.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2022,5,127.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2022,6,120.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2022,7,117.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2022,8,123.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2022,9,140.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2022,10,150.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2022,11,175.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2022,12,171.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2023,1,159.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2023,2,152.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2023,3,149.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2023,4,145.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2023,5,128.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2023,6,111.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2023,7,117.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2023,8,142.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2023,9,152.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2023,10,149.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2023,11,174.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2023,12,172.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2024,1,188.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2024,2,178.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2024,3,168.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2024,4,154.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2024,5,124.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2024,6,139.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2024,7,122.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2024,8,133.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2024,9,147.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2024,10,178.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2024,11,176.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2024,12,204.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2025,1,186.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2025,2,190.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2025,3,157.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2025,4,138.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2025,5,137.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2025,6,144.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2025,7,142.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2025,8,157.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2025,9,150.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2025,10,167.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2025,11,178.0,人次
耳鼻喉科,nb_of_discharge_oper,出院患者手术人次,2025,12,187.0,人次
耳鼻喉科,nb_of_drg_pat,DRG总例数,2022,1,1296.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2022,2,1342.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2022,3,1152.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2022,4,1110.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2022,5,852.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2022,6,883.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2022,7,989.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2022,8,965.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2022,9,1043.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2022,10,1224.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2022,11,1450.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2022,12,1428.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2023,1,1372.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2023,2,1357.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2023,3,1141.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2023,4,982.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2023,5,895.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2023,6,993.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2023,7,933.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2023,8,1007.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2023,9,1157.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2023,10,1279.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2023,11,1539.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2023,12,1493.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2024,1,1494.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2024,2,1279.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2024,3,1309.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2024,4,1226.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2024,5,1096.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2024,6,911.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2024,7,941.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2024,8,1190.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2024,9,1156.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2024,10,1490.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2024,11,1399.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2024,12,1391.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2025,1,1454.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2025,2,1483.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2025,3,1209.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2025,4,1278.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2025,5,1098.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2025,6,972.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2025,7,1152.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2025,8,1287.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2025,9,1386.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2025,10,1395.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2025,11,1701.0,例
耳鼻喉科,nb_of_drg_pat,DRG总例数,2025,12,1612.0,例
耳鼻喉科,nb_of_oper,手术人次,2022,1,90.0,人次
耳鼻喉科,nb_of_oper,手术人次,2022,2,89.0,人次
耳鼻喉科,nb_of_oper,手术人次,2022,3,86.0,人次
耳鼻喉科,nb_of_oper,手术人次,2022,4,79.0,人次
耳鼻喉科,nb_of_oper,手术人次,2022,5,64.0,人次
耳鼻喉科,nb_of_oper,手术人次,2022,6,68.0,人次
耳鼻喉科,nb_of_oper,手术人次,2022,7,66.0,人次
耳鼻喉科,nb_of_oper,手术人次,2022,8,81.0,人次
耳鼻喉科,nb_of_oper,手术人次,2022,9,81.0,人次
耳鼻喉科,nb_of_oper,手术人次,2022,10,99.0,人次
耳鼻喉科,nb_of_oper,手术人次,2022,11,94.0,人次
耳鼻喉科,nb_of_oper,手术人次,2022,12,97.0,人次
耳鼻喉科,nb_of_oper,手术人次,2023,1,97.0,人次
耳鼻喉科,nb_of_oper,手术人次,2023,2,96.0,人次
